Gini Index,Vacant Housing,Percent Unemployed,Median Family Income,Income Quartile,HighIncome
0.4508,3820,5.400130123617437,52504,2,0
0.3756,5417,3.9228693779548998,140610,4,1
0.3766,6212,5.368197086589769,107489,4,1
0.4275,823,5.827702702702703,60833,3,1
0.4211,884,1.306532663316583,57656,2,0
0.3825,1022,7.129390405697926,66998,4,1
0.4056,1656,4.179959984859136,75261,4,1
0.4286,2286,7.704835880731646,49110,1,0
0.3821,550,4.575492027007614,89440,4,1
0.4197,3844,5.533744625163582,59571,3,1
0.4302,2351,4.018614837120175,109373,4,1
0.461,1410,5.006247396917951,61775,3,1
0.395,854,5.337257397391028,77138,4,1
0.3772,895,4.030710172744722,68538,4,1
0.5616,922,9.20768154648353,53996,2,0
0.4623,1312,5.12364874870428,56781,2,0
0.4662,7221,7.030119689596212,48841,1,0
0.4323,636,5.558194774346793,66046,3,1
0.411,1599,6.9226750261233025,57019,2,0
0.4124,1048,4.673252279635259,55238,2,0
0.4625,2456,7.1290370590861745,42877,1,0
0.4391,1036,8.25864276568502,55026,2,0
0.4543,703,2.443041449354927,73074,4,1
0.4764,449,7.2864321608040195,65848,3,1
0.4144,1230,6.444188722669736,76188,4,1
0.4303,1236,9.342828938090538,58856,3,1
0.3985,875,7.804627249357327,70946,4,1
0.3908,2117,3.811324151588802,95168,4,1
0.3992,1265,6.208471760797342,46141,1,0
0.3918,1600,7.6513600467973095,75451,4,1
0.5373,236,18.771186440677965,33972,1,0
0.4653,2138,7.545249691066366,53119,2,0
0.4048,5234,6.287425149700598,80359,4,1
0.47,1413,5.91140377132595,55073,2,0
0.4709,4520,3.2445745980645038,89300,4,1
0.4314,4998,4.72166084879662,70859,4,1
0.4143,1586,8.7236373596275,52199,2,0
0.4815,2590,10.372654507282508,45866,1,0
0.4533,563,5.229318474067724,48194,1,0
0.4245,4206,10.862913751417507,56377,2,0
0.3978,1065,7.664670658682635,50009,2,0
0.4912,3682,9.717664365734977,50349,2,0
0.5341,6967,8.619281045751634,51155,2,0
0.467,743,18.940137389597645,35430,1,0
0.4034,690,6.4542263029975695,56864,2,0
0.4463,571,3.3457980712458175,62581,3,1
0.4153,965,5.309020493787316,53299,2,0
0.3993,252,1.6975308641975309,60819,3,1
0.4285,2231,6.1760998739571455,55225,2,0
0.3898,501,5.818181818181818,50304,2,0
0.4094,1268,6.037081700331625,65300,3,1
0.4573,226,1.3820335636722607,71538,4,1
0.4416,4741,7.726709008230298,65821,3,1
0.4206,1515,7.519654323951269,58794,3,1
0.5327,24732,7.877708067068517,64672,3,1
0.5239,11402,4.30558622212409,92514,4,1
0.471,31664,5.355120783348599,111926,4,1
0.4539,18314,8.103260887852512,76380,4,1
0.4655,14879,8.845656867912338,63845,3,1
0.4783,20168,7.008640004581277,89463,4,1
0.4438,3295,6.122191365816713,73782,4,1
0.4516,26491,6.742479690504657,85560,4,1
0.464,4467,7.146733412335397,85585,4,1
0.4312,7305,10.08213307939531,51883,2,0
0.4129,7744,4.730979936871893,64133,3,1
0.4683,36370,6.266390091754231,90234,4,1
0.422,3165,7.6190476190476195,53878,2,0
0.4321,8471,10.440605833020403,53212,2,0
0.4767,6230,6.591282497342226,70984,4,1
0.3992,3460,9.160815780675359,63344,3,1
0.4246,5960,9.176176332655933,52072,2,0
0.4904,3892,9.931323103337268,58451,3,1
0.4135,2678,11.95505617977528,46763,1,0
0.4036,2787,8.383565989847716,53603,2,0
0.4202,6058,10.297297297297298,47266,1,0
0.3949,2322,8.154245808171115,58335,3,1
0.4309,5094,8.942872397223706,50758,2,0
0.472,14560,7.826664012210498,58771,3,1
0.4307,5425,10.314185972707076,45000,1,0
0.4331,3712,8.21154238325063,47756,1,0
0.4311,2055,5.2546003561566055,77533,4,1
0.4532,2818,6.872852233676976,54890,2,0
0.4295,7267,6.6056027278197496,54129,2,0
0.4794,10844,8.885421640561425,63345,3,1
